UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_mean,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_mean,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_mean,Torque [Nm]_roll_std,Tool wear [min]_roll_mean,Tool wear [min]_roll_std,Air temperature [K]_lag_1,Air temperature [K]_lag_2,Air temperature [K]_lag_3,Process temperature [K]_lag_1,Process temperature [K]_lag_2,Process temperature [K]_lag_3,Rotational speed [rpm]_lag_1,Rotational speed [rpm]_lag_2,Rotational speed [rpm]_lag_3,Torque [Nm]_lag_1,Torque [Nm]_lag_2,Torque [Nm]_lag_3,Tool wear [min]_lag_1,Tool wear [min]_lag_2,Tool wear [min]_lag_3
7167,M22026,M,300.3,310.2,1429,44.7,203,0,0,0,0,0,0,300.23333333333335,0.0577350269189675,310.1333333333334,0.05773502692050997,1431.6666666666667,41.06498914322611,45.533333333333324,2.0792626898330497,200.66666666666666,2.516611478421562,300.2,300.2,300.1,310.1,310.1,310.1,1392.0,1474.0,1501.0,47.9,44.0,39.3,201.0,198.0,195.0
7168,L54347,L,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,300.26666666666665,0.0577350269189675,310.2,0.10000000000057696,1394.3333333333333,33.56088993655082,50.96666666666666,8.239741096256115,203.33333333333334,2.516611478421743,300.3,300.2,300.2,310.2,310.1,310.1,1429.0,1392.0,1474.0,44.7,47.9,44.0,203.0,201.0,198.0
7169,L54348,L,300.3,310.3,1704,29.5,0,0,0,0,0,0,0,300.3,4.352874586566081e-08,310.26666666666665,0.05773502691944337,1498.3333333333333,181.23557413855949,44.83333333333332,15.400432894348514,136.33333333333334,118.07765806168963,300.3,300.3,300.2,310.3,310.2,310.1,1362.0,1429.0,1392.0,60.3,44.7,47.9,206.0,203.0,201.0
7170,L54349,L,300.3,310.2,1492,52.3,2,0,0,0,0,0,0,300.3,4.352874586566081e-08,310.26666666666665,0.05773502691944337,1519.3333333333333,172.6306268694327,47.36666666666665,15.981656151141904,69.33333333333333,118.36102962264764,300.3,300.3,300.3,310.3,310.3,310.2,1704.0,1362.0,1429.0,29.5,60.3,44.7,0.0,206.0,203.0
7171,M22030,M,300.3,310.2,1442,39.5,4,0,0,0,0,0,0,300.3,4.352874586566081e-08,310.23333333333335,0.05773502691971002,1546.0,139.09708839512052,40.43333333333332,11.428619047519764,2.0,1.9999999999778166,300.3,300.3,300.3,310.2,310.3,310.3,1492.0,1704.0,1362.0,52.3,29.5,60.3,2.0,0.0,206.0
7172,M22031,M,300.2,310.2,1438,51.5,7,0,0,0,0,0,0,300.2666666666667,0.0577350269189675,310.2,3.3927571373349826e-07,1457.3333333333333,30.088757590390852,47.76666666666665,7.170309151865902,4.333333333333333,2.5166114784061384,300.3,300.3,300.3,310.2,310.2,310.3,1442.0,1492.0,1704.0,39.5,52.3,29.5,4.0,2.0,0.0
7173,M22032,M,300.1,310.1,1402,46.6,10,0,0,0,0,0,0,300.2,0.0999999999999801,310.1666666666667,0.057735026920161275,1427.3333333333333,22.030282189143644,45.86666666666665,6.0335174925852195,7.0,2.9999999999855427,300.2,300.3,300.3,310.2,310.2,310.2,1438.0,1442.0,1492.0,51.5,39.5,52.3,7.0,4.0,2.0
7174,L54353,L,300.1,310.1,1684,30.8,13,0,0,0,0,0,0,300.1333333333333,0.057735026918885456,310.1333333333333,0.0577350269203787,1508.0,153.47964034359725,42.96666666666666,10.817732356336595,10.0,2.9999999999857416,300.1,300.2,300.3,310.1,310.2,310.2,1402.0,1438.0,1442.0,46.6,51.5,39.5,10.0,7.0,4.0
7175,L54354,L,300.2,310.2,1530,48.5,15,0,0,0,0,0,0,300.1333333333334,0.05773502691895109,310.1333333333334,0.0577350269203787,1538.6666666666667,141.19962228466937,41.96666666666666,9.717166939665681,12.666666666666666,2.516611478406797,300.1,300.1,300.2,310.1,310.1,310.2,1684.0,1402.0,1438.0,30.8,46.6,51.5,13.0,10.0,7.0
7176,L54355,L,300.1,310.1,1569,43.5,17,0,0,0,0,0,0,300.1333333333334,0.05773502691895109,310.1333333333334,0.0577350269203787,1594.3333333333333,80.06455728556357,40.93333333333333,9.12487442835964,15.0,1.99999999997911,300.2,300.1,300.1,310.2,310.1,310.1,1530.0,1684.0,1402.0,48.5,30.8,46.6,15.0,13.0,10.0
7177,L54356,L,300.1,310.1,1650,31.6,19,0,0,0,0,0,0,300.1333333333334,0.05773502691895109,310.1333333333334,0.0577350269203787,1583.0,61.212743771211166,41.19999999999999,8.68158971617516,17.0,1.9999999999793088,300.1,300.2,300.1,310.1,310.2,310.1,1569.0,1530.0,1684.0,43.5,48.5,30.8,17.0,15.0,13.0
7178,L54357,L,300.2,310.2,1415,49.6,21,0,0,0,0,0,0,300.1333333333333,0.05773502691895109,310.1333333333333,0.0577350269203787,1544.6666666666667,119.37476003466266,41.566666666666656,9.154416056381296,19.0,1.9999999999795068,300.1,300.1,300.2,310.1,310.1,310.2,1650.0,1569.0,1530.0,31.6,43.5,48.5,19.0,17.0,15.0
7179,L54358,L,300.2,310.2,1600,31.5,23,0,0,0,0,0,0,300.1666666666667,0.0577350269189716,310.1666666666667,0.057735026920132555,1555.0,123.79418403139931,37.566666666666656,10.421292306299227,21.0,1.999999999979705,300.2,300.1,300.1,310.2,310.1,310.1,1415.0,1650.0,1569.0,49.6,31.6,43.5,21.0,19.0,17.0
7180,L54359,L,300.2,310.1,1523,42.3,25,0,0,0,0,0,0,300.2,8.429626942203084e-08,310.1666666666667,0.057735026920132555,1512.6666666666667,92.93187468965259,41.13333333333332,9.10622497708747,23.0,1.999999999979903,300.2,300.2,300.1,310.2,310.2,310.1,1600.0,1415.0,1650.0,31.5,49.6,31.6,23.0,21.0,19.0
7181,M22040,M,300.2,310.2,1628,30.3,27,0,0,0,0,0,0,300.2,8.429626942203084e-08,310.1666666666667,0.057735026920132555,1583.6666666666667,54.372174256077756,34.69999999999999,6.609084656743161,25.0,1.999999999980101,300.2,300.2,300.2,310.1,310.2,310.2,1523.0,1600.0,1415.0,42.3,31.5,49.6,25.0,23.0,21.0
7182,L54361,L,300.2,310.3,1331,52.1,30,0,0,0,0,0,0,300.2,8.429626942203084e-08,310.2,0.10000000000054854,1494.0,150.6087646851934,41.566666666666656,10.918485853511546,27.333333333333332,2.5166114784079534,300.2,300.2,300.2,310.2,310.1,310.2,1628.0,1523.0,1600.0,30.3,42.3,31.5,27.0,25.0,23.0
7183,L54362,L,300.3,310.3,2158,16.8,32,0,0,0,0,0,0,300.23333333333335,0.05773502691907006,310.2666666666667,0.057735026919476184,1705.6666666666667,418.93476023521043,33.066666666666656,17.811887416366943,29.666666666666668,2.516611478408138,300.2,300.2,300.2,310.3,310.2,310.1,1331.0,1628.0,1523.0,52.1,30.3,42.3,30.0,27.0,25.0
7184,L54363,L,300.2,310.3,1445,50.9,34,0,0,0,0,0,0,300.2333333333333,0.05773502691907006,310.3,1.7681521474403598e-07,1644.6666666666667,448.1989885456384,39.93333333333333,20.043037028687333,32.0,1.9999999999807976,300.3,300.2,300.2,310.3,310.3,310.2,2158.0,1331.0,1628.0,16.8,52.1,30.3,32.0,30.0,27.0
7185,M22044,M,300.2,310.3,1593,36.1,36,0,0,0,0,0,0,300.23333333333335,0.05773502691907006,310.3,1.7681521474403598e-07,1732.0,376.2751652713741,34.599999999999994,17.09941519467838,34.0,1.999999999980997,300.2,300.3,300.2,310.3,310.3,310.3,1445.0,2158.0,1331.0,50.9,16.8,52.1,34.0,32.0,30.0
7186,L54365,L,300.3,310.4,1672,29.2,39,0,0,0,0,0,0,300.23333333333335,0.05773502691907006,310.3333333333333,0.057735026918983905,1570.0,115.23454343207979,38.73333333333333,11.087079567376227,36.333333333333336,2.516611478408666,300.2,300.2,300.3,310.3,310.3,310.3,1593.0,1445.0,2158.0,36.1,50.9,16.8,36.0,34.0,32.0
7187,M22046,M,300.4,310.5,1644,31.4,41,0,0,0,0,0,0,300.3,0.10000000000008669,310.40000000000003,0.09999999999976221,1636.3333333333333,40.05413004089862,32.23333333333333,3.5246749259089203,38.666666666666664,2.51661147840885,300.3,300.2,300.2,310.4,310.3,310.3,1672.0,1593.0,1445.0,29.2,36.1,50.9,39.0,36.0,34.0
7188,L54367,L,300.4,310.5,1402,54.3,44,0,0,0,0,0,0,300.3666666666667,0.05773502691918492,310.46666666666664,0.05773502691811422,1572.6666666666667,148.46323899650454,38.29999999999999,13.899999999999931,41.333333333333336,2.51661147840906,300.4,300.3,300.2,310.5,310.4,310.3,1644.0,1672.0,1593.0,31.4,29.2,36.1,41.0,39.0,36.0
7189,L54368,L,300.4,310.4,1286,56.8,46,0,0,0,0,0,0,300.4,1.7814937460980967e-07,310.46666666666664,0.0577350269189675,1444.0,182.65815065307078,47.49999999999999,13.998928530426843,43.666666666666664,2.5166114784092435,300.4,300.4,300.3,310.5,310.5,310.4,1402.0,1644.0,1672.0,54.3,31.4,29.2,44.0,41.0,39.0
7190,L54369,L,300.4,310.4,1486,46.3,48,0,0,0,0,0,0,300.4,1.7814937460980967e-07,310.43333333333334,0.05773502691893878,1391.3333333333333,100.4257603074691,52.46666666666666,5.484827557301352,46.0,1.999999999982188,300.4,300.4,300.4,310.4,310.5,310.5,1286.0,1402.0,1644.0,56.8,54.3,31.4,46.0,44.0,41.0
7191,L54370,L,300.3,310.3,1345,46.3,50,0,0,0,0,0,0,300.3666666666666,0.057735026919143895,310.3666666666666,0.05773502691895109,1372.3333333333333,102.76348248932223,49.79999999999999,6.062177826490974,48.0,1.9999999999823888,300.4,300.4,300.4,310.4,310.4,310.5,1486.0,1286.0,1402.0,46.3,56.8,54.3,48.0,46.0,44.0
7192,L54371,L,300.3,310.3,1629,34.1,52,0,0,0,0,0,0,300.3333333333333,0.05773502691906595,310.3333333333333,0.0577350269189716,1486.6666666666667,142.0011737040692,42.23333333333333,7.043673284113433,50.0,1.9999999999825895,300.3,300.4,300.4,310.3,310.4,310.4,1345.0,1486.0,1286.0,46.3,46.3,56.8,50.0,48.0,46.0
7193,M22052,M,300.2,310.2,1429,43.8,54,0,0,0,0,0,0,300.26666666666665,0.057735026918967494,310.26666666666665,0.05773502691907006,1467.6666666666667,145.89493936848268,41.39999999999999,6.444377394287209,52.0,1.9999999999827902,300.3,300.3,300.4,310.3,310.3,310.4,1629.0,1345.0,1486.0,34.1,46.3,46.3,52.0,50.0,48.0
7194,L54373,L,300.1,310.1,1306,64.7,57,0,0,0,0,0,0,300.20000000000005,0.09999999999991378,310.20000000000005,0.10000000000008669,1454.6666666666667,163.02249333553098,47.533333333333324,15.637881356927265,54.333333333333336,2.5166114784100917,300.2,300.3,300.3,310.2,310.3,310.3,1429.0,1629.0,1345.0,43.8,34.1,46.3,54.0,52.0,50.0
7195,L54374,L,300.1,310.1,1380,52.6,59,0,0,0,0,0,0,300.1333333333334,0.05773502691865572,310.1333333333334,0.05773502691918492,1371.6666666666667,61.921993938609965,53.699999999999996,10.493331215586398,56.666666666666664,2.516611478410275,300.1,300.2,300.3,310.1,310.2,310.3,1306.0,1429.0,1629.0,64.7,43.8,34.1,57.0,54.0,52.0
7196,M22055,M,300.1,310.1,1443,49.3,61,0,0,0,0,0,0,300.1,0.0,310.1,1.7814937460980967e-07,1376.3333333333333,68.57356147476413,55.533333333333324,8.108226275415186,59.0,1.999999999983486,300.1,300.1,300.2,310.1,310.1,310.2,1380.0,1306.0,1429.0,52.6,64.7,43.8,59.0,57.0,54.0
7197,H36610,H,300.1,310.1,1426,42.7,64,0,0,0,0,0,0,300.1,0.0,310.1,1.7814937460980967e-07,1416.3333333333333,32.59345537578457,48.199999999999996,5.0408332644514156,61.333333333333336,2.5166114784106446,300.1,300.1,300.1,310.1,310.1,310.1,1443.0,1380.0,1306.0,49.3,52.6,64.7,61.0,59.0,57.0
7198,L54377,L,300.0,310.0,1486,41.8,69,0,0,0,0,0,0,300.06666666666666,0.0577350269189675,310.06666666666666,0.057735026919324396,1451.6666666666667,30.924639582916086,44.599999999999994,4.095119045888645,64.66666666666667,4.041451884319489,300.1,300.1,300.1,310.1,310.1,310.1,1426.0,1443.0,1380.0,42.7,49.3,52.6,64.0,61.0,59.0
7199,M22058,M,300.0,309.9,1530,34.5,71,0,0,0,0,0,0,300.03333333333336,0.05773502691893878,310.0,0.10000000000033538,1480.6666666666667,52.20472520120432,39.66666666666666,4.497036060933165,68.0,3.6055512754553285,300.0,300.1,300.1,310.0,310.1,310.1,1486.0,1426.0,1443.0,41.8,42.7,49.3,69.0,64.0,61.0
7200,L54379,L,300.0,309.9,1507,41.4,74,0,0,0,0,0,0,300.0,0.0,309.93333333333334,0.05773502691971822,1507.6666666666667,22.007574453656947,39.23333333333333,4.104063027456237,71.33333333333333,2.5166114784114355,300.0,300.0,300.1,309.9,310.0,310.1,1530.0,1486.0,1426.0,34.5,41.8,42.7,71.0,69.0,64.0
7201,L54380,L,300.0,309.9,1608,33.4,76,0,0,0,0,0,0,300.0,0.0,309.9,3.161473214096651e-07,1548.3333333333333,52.93706955747792,36.43333333333333,4.3362810487021255,73.66666666666667,2.5166114784116216,300.0,300.0,300.0,309.9,309.9,310.0,1507.0,1530.0,1486.0,41.4,34.5,41.8,74.0,71.0,69.0
7202,L54381,L,300.0,309.8,1474,40.6,78,0,0,0,0,0,0,300.0,0.0,309.8666666666667,0.05773502691993154,1529.6666666666667,69.81642595645569,38.46666666666666,4.406056437828875,76.0,1.9999999999851812,300.0,300.0,300.0,309.9,309.9,309.9,1608.0,1507.0,1530.0,33.4,41.4,34.5,76.0,74.0,71.0
7203,L54382,L,300.0,309.7,1326,61.9,80,0,0,0,0,0,0,300.0,0.0,309.8,0.10000000000069775,1469.3333333333333,141.0579077305957,45.29999999999999,14.819919028118882,78.0,1.9999999999853766,300.0,300.0,300.0,309.8,309.9,309.9,1474.0,1608.0,1507.0,40.6,33.4,41.4,78.0,76.0,74.0
7204,M22063,M,299.8,309.6,1434,48.0,82,0,0,0,0,0,0,299.93333333333334,0.11547005383791858,309.7,0.10000000000091802,1411.3333333333333,76.55934517309589,50.16666666666666,10.814034091555914,80.0,1.999999999985572,300.0,300.0,300.0,309.7,309.8,309.9,1326.0,1474.0,1608.0,61.9,40.6,33.4,80.0,78.0,76.0
7205,L54384,L,299.8,309.6,1526,41.7,85,0,0,0,0,0,0,299.8666666666666,0.11547005383791038,309.6333333333334,0.05773502692078892,1428.6666666666667,100.10660983837798,50.53333333333333,10.335537399348597,82.33333333333333,2.5166114784123,299.8,300.0,300.0,309.6,309.7,309.8,1434.0,1326.0,1474.0,48.0,61.9,40.6,82.0,80.0,78.0
7206,L54385,L,299.8,309.7,1483,39.6,87,0,0,0,0,0,0,299.8,0.0,309.6333333333333,0.05773502692078892,1481.0,46.032597145934474,43.099999999999994,4.371498598878883,84.66666666666667,2.5166114784124862,299.8,299.8,300.0,309.6,309.6,309.7,1526.0,1434.0,1326.0,41.7,48.0,61.9,85.0,82.0,80.0
7207,L54386,L,299.8,309.7,1457,51.9,89,0,0,0,0,0,0,299.8,0.0,309.6666666666667,0.05773502692066995,1488.6666666666667,34.8472858818765,44.4,6.579513659838398,87.0,1.9999999999862692,299.8,299.8,299.8,309.7,309.6,309.6,1483.0,1526.0,1434.0,39.6,41.7,48.0,87.0,85.0,82.0
7208,M22067,M,299.7,309.6,1540,34.4,91,0,0,0,0,0,0,299.7666666666667,0.0577350269189675,309.6666666666667,0.05773502692066995,1493.3333333333333,42.453896562426806,41.96666666666666,8.986842233695512,89.0,1.9999999999864646,299.8,299.8,299.8,309.7,309.7,309.6,1457.0,1483.0,1526.0,51.9,39.6,41.7,89.0,87.0,85.0
7209,L54388,L,299.8,309.7,1707,29.1,94,0,0,0,0,0,0,299.76666666666665,0.0577350269189675,309.6666666666667,0.05773502692066995,1568.0,127.33027919548398,38.46666666666666,11.931610676406315,91.33333333333333,2.5166114784130094,299.7,299.8,299.8,309.6,309.7,309.7,1540.0,1457.0,1483.0,34.4,51.9,39.6,91.0,89.0,87.0
7210,L54389,L,299.8,309.7,1624,34.2,96,0,0,0,0,0,0,299.7666666666667,0.0577350269189675,309.6666666666667,0.05773502692066995,1623.6666666666667,83.50049900050439,32.56666666666666,3.0038863715748265,93.66666666666667,2.5166114784131954,299.8,299.7,299.8,309.7,309.6,309.7,1707.0,1540.0,1457.0,29.1,34.4,51.9,94.0,91.0,89.0
7211,M22070,M,299.8,309.6,1331,50.2,98,0,0,0,0,0,0,299.8,4.352874586566081e-08,309.6666666666667,0.05773502692066995,1554.0,197.53227584372104,37.833333333333336,11.009238544664804,96.0,1.9999999999871618,299.8,299.8,299.7,309.7,309.7,309.6,1624.0,1707.0,1540.0,34.2,29.1,34.4,96.0,94.0,91.0
7212,L54391,L,299.8,309.7,1431,40.3,101,0,0,0,0,0,0,299.8,4.352874586566081e-08,309.6666666666667,0.05773502692066995,1462.0,148.93958506723422,41.56666666666666,8.074858099888402,98.33333333333333,2.5166114784135636,299.8,299.8,299.8,309.6,309.7,309.7,1331.0,1624.0,1707.0,50.2,34.2,29.1,98.0,96.0,94.0
7213,M22072,M,299.8,309.7,1705,28.5,103,0,0,0,0,0,0,299.8,4.352874586566081e-08,309.6666666666667,0.05773502692066995,1489.0,193.6285102974247,39.66666666666666,10.863854441832942,100.66666666666667,2.5166114784137497,299.8,299.8,299.8,309.7,309.6,309.7,1431.0,1331.0,1624.0,40.3,50.2,34.2,101.0,98.0,96.0
7214,M22073,M,299.8,309.8,1427,45.2,106,0,0,0,0,0,0,299.8,4.352874586566081e-08,309.73333333333335,0.05773502692048945,1521.0,159.3612248948906,38.0,8.5842879728024,103.33333333333333,2.5166114784139624,299.8,299.8,299.8,309.7,309.7,309.6,1705.0,1431.0,1331.0,28.5,40.3,50.2,103.0,101.0,98.0
7215,M22074,M,299.9,309.8,1625,41.2,109,0,0,0,0,0,0,299.8333333333333,0.057735026918983905,309.76666666666665,0.057735026920362274,1585.6666666666667,143.11300895912024,38.29999999999999,8.719518335321048,106.0,2.9999999999921045,299.8,299.8,299.8,309.8,309.7,309.7,1427.0,1705.0,1431.0,45.2,28.5,40.3,106.0,103.0,101.0
7216,L54395,L,299.9,309.8,1477,47.7,112,0,0,0,0,0,0,299.8666666666667,0.05773502691900442,309.8,3.8072245865567275e-07,1509.6666666666667,102.96277644534086,44.699999999999996,3.278719262151,109.0,2.9999999999923,299.9,299.8,299.8,309.8,309.8,309.7,1625.0,1427.0,1705.0,41.2,45.2,28.5,109.0,106.0,103.0
7217,M22076,M,300.0,309.9,1651,28.1,114,0,0,0,0,0,0,299.93333333333334,0.05773502691910288,309.8333333333333,0.057735026920025884,1584.3333333333333,93.85804884682634,39.0,9.983486364992935,111.66666666666667,2.5166114784146143,299.9,299.9,299.8,309.8,309.8,309.8,1477.0,1625.0,1427.0,47.7,41.2,45.2,112.0,109.0,106.0
7218,L54397,L,299.9,309.8,1716,28.2,117,0,0,0,0,0,0,299.93333333333334,0.05773502691910288,309.8333333333333,0.057735026920025884,1614.6666666666667,123.57319018837876,34.666666666666664,11.287308507050433,114.33333333333333,2.516611478414827,300.0,299.9,299.9,309.9,309.8,309.8,1651.0,1477.0,1625.0,28.1,47.7,41.2,114.0,112.0,109.0
7219,H36632,H,299.9,309.8,1400,48.7,119,0,0,0,0,0,0,299.93333333333334,0.05773502691910288,309.8333333333333,0.057735026920025884,1589.0,166.87420411795196,35.0,11.864653387267568,116.66666666666667,2.516611478415013,299.9,300.0,299.9,309.8,309.9,309.8,1716.0,1651.0,1477.0,28.2,28.1,47.7,117.0,114.0,112.0
7220,M22079,M,299.8,309.7,1556,37.7,124,0,0,0,0,0,0,299.8666666666666,0.05773502691900442,309.76666666666665,0.057735026920403304,1557.3333333333333,158.00421935294395,38.199999999999996,10.259142264341587,120.0,3.6055512754581907,299.9,299.9,300.0,309.8,309.8,309.9,1400.0,1716.0,1651.0,48.7,28.2,28.1,119.0,117.0,114.0
7221,L54400,L,299.8,309.7,1429,42.6,127,0,0,0,0,0,0,299.8333333333333,0.05773502691895519,309.73333333333335,0.057735026920600216,1461.6666666666667,82.97188278768425,43.0,5.510898293381931,123.33333333333333,4.04145188432237,299.8,299.9,299.9,309.7,309.8,309.8,1556.0,1400.0,1716.0,37.7,48.7,28.2,124.0,119.0,117.0
7222,H36635,H,299.7,309.6,1433,49.6,129,0,0,0,0,0,0,299.76666666666665,0.0577350269189675,309.6666666666667,0.05773502692101045,1472.6666666666667,72.19649114280564,43.300000000000004,5.980802621722263,126.66666666666667,2.5166114784158022,299.8,299.8,299.9,309.7,309.7,309.8,1429.0,1556.0,1400.0,42.6,37.7,48.7,127.0,124.0,119.0
7223,M22082,M,299.8,309.7,1320,61.7,134,0,0,0,0,0,0,299.7666666666667,0.0577350269189675,309.6666666666667,0.05773502692101045,1394.0,64.11708040764087,51.300000000000004,9.662815324738439,130.0,3.6055512754587475,299.7,299.8,299.8,309.6,309.7,309.7,1433.0,1429.0,1556.0,49.6,42.6,37.7,129.0,127.0,124.0
7224,L54403,L,299.8,309.6,1374,51.6,137,0,0,0,0,0,0,299.76666666666665,0.0577350269189675,309.6333333333334,0.05773502692122787,1375.6666666666667,56.518433571121015,54.300000000000004,6.4861390672726165,133.33333333333334,4.041451884322892,299.8,299.7,299.8,309.7,309.6,309.7,1320.0,1433.0,1429.0,61.7,49.6,42.6,134.0,129.0,127.0
7225,L54404,L,299.8,309.6,1598,31.0,139,0,0,0,0,0,0,299.8,4.352874586566081e-08,309.6333333333334,0.05773502692122787,1430.6666666666667,147.4087288234086,48.1,15.646405337968208,136.66666666666666,2.516611478416683,299.8,299.8,299.7,309.6,309.7,309.6,1374.0,1320.0,1433.0,51.6,61.7,49.6,137.0,134.0,129.0
7226,M22085,M,299.8,309.7,1910,21.8,141,0,0,0,0,0,0,299.8,4.352874586566081e-08,309.6333333333333,0.05773502692122787,1627.3333333333333,269.2012877631406,34.8,15.259095648169971,139.0,1.9999999999915787,299.8,299.8,299.8,309.6,309.6,309.7,1598.0,1374.0,1320.0,31.0,51.6,61.7,139.0,137.0,134.0
7227,L54406,L,299.7,309.6,1399,51.3,144,0,0,0,0,0,0,299.7666666666667,0.0577350269189675,309.6333333333333,0.05773502692122787,1635.6666666666667,257.5739376049783,34.699999999999996,15.094038558318303,141.33333333333334,2.5166114784171025,299.8,299.8,299.8,309.7,309.6,309.6,1910.0,1598.0,1374.0,21.8,31.0,51.6,141.0,139.0,137.0
7228,L54407,L,299.7,309.6,1720,27.1,146,0,0,0,0,0,0,299.73333333333335,0.0577350269189675,309.6333333333333,0.05773502692122787,1676.3333333333333,258.28343604136376,33.4,15.726728839781007,143.66666666666666,2.5166114784173166,299.7,299.8,299.8,309.6,309.7,309.6,1399.0,1910.0,1598.0,51.3,21.8,31.0,144.0,141.0,139.0
7229,H36642,H,299.8,309.7,1368,47.4,148,0,0,0,0,0,0,299.73333333333335,0.0577350269189675,309.6333333333334,0.05773502692122787,1495.6666666666667,194.89569860141413,41.93333333333333,12.993203351496238,146.0,1.9999999999923763,299.7,299.7,299.8,309.6,309.6,309.7,1720.0,1399.0,1910.0,27.1,51.3,21.8,146.0,144.0,141.0
7230,L54409,L,299.8,309.8,1749,33.4,153,0,0,0,0,0,0,299.76666666666665,0.0577350269189675,309.7,0.1000000000010388,1612.3333333333333,212.09510445395304,35.96666666666666,10.390540569832403,149.0,3.605551275459944,299.8,299.7,299.7,309.7,309.6,309.6,1368.0,1720.0,1399.0,47.4,27.1,51.3,148.0,146.0,144.0
7231,L54410,L,299.8,309.8,1542,39.4,155,0,0,0,0,0,0,299.8,4.352874586566081e-08,309.76666666666665,0.05773502692032535,1553.0,190.73804025416618,40.06666666666666,7.0237691685684736,152.0,3.605551275460127,299.8,299.8,299.7,309.8,309.7,309.6,1749.0,1368.0,1720.0,33.4,47.4,27.1,153.0,148.0,146.0
7232,L54411,L,299.8,309.9,1553,36.6,157,0,0,0,0,0,0,299.8,4.352874586566081e-08,309.8333333333333,0.05773502691983307,1614.6666666666667,116.46601793370137,36.46666666666666,3.0022213997860185,155.0,1.9999999999933675,299.8,299.8,299.8,309.8,309.8,309.7,1542.0,1749.0,1368.0,39.4,33.4,47.4,155.0,153.0,148.0
7233,M22092,M,299.9,309.9,1639,42.1,159,0,0,0,0,0,0,299.8333333333333,0.057735026918983905,309.8666666666666,0.057735026919615656,1578.0,53.11308689955728,39.36666666666667,2.750151510977734,157.0,1.9999999999935878,299.8,299.8,299.8,309.9,309.8,309.8,1553.0,1542.0,1749.0,36.6,39.4,33.4,157.0,155.0,153.0
7234,L54413,L,299.9,310.0,1447,45.9,162,0,0,0,0,0,0,299.8666666666666,0.05773502691900442,309.93333333333334,0.057735026919238236,1546.3333333333333,96.17345441094051,41.53333333333333,4.675824347998234,159.33333333333334,2.516611478418699,299.9,299.8,299.8,309.9,309.9,309.8,1639.0,1553.0,1542.0,42.1,36.6,39.4,159.0,157.0,155.0
7235,M22094,M,299.8,310.0,1397,48.1,164,0,0,0,0,0,0,299.8666666666667,0.05773502691900442,309.96666666666664,0.05773502691901261,1494.3333333333333,127.7549738105458,45.36666666666667,3.0353473167552227,161.66666666666666,2.516611478418913,299.9,299.9,299.8,310.0,309.9,309.9,1447.0,1639.0,1553.0,45.9,42.1,36.6,162.0,159.0,157.0
7236,L54415,L,299.8,310.0,1361,53.8,167,0,0,0,0,0,0,299.8333333333333,0.05773502691895519,310.0,0.0,1401.6666666666667,43.18950489798696,49.26666666666666,4.077172222672611,164.33333333333334,2.5166114784191578,299.8,299.9,299.9,310.0,310.0,309.9,1397.0,1447.0,1639.0,48.1,45.9,42.1,164.0,162.0,159.0
7237,M22096,M,299.8,310.0,1460,37.1,169,0,0,0,0,0,0,299.8,0.0,310.0,0.0,1406.0,50.10987926546929,46.333333333333336,8.489012506371582,166.66666666666666,2.5166114784193723,299.8,299.8,299.9,310.0,310.0,310.0,1361.0,1397.0,1447.0,53.8,48.1,45.9,167.0,164.0,162.0
7238,M22097,M,299.8,310.0,1632,33.7,172,0,0,0,0,0,0,299.8,0.0,310.0,0.0,1484.3333333333333,137.1288931382925,41.53333333333333,10.758407564938834,169.33333333333334,2.5166114784196165,299.8,299.8,299.8,310.0,310.0,310.0,1460.0,1361.0,1397.0,37.1,53.8,48.1,169.0,167.0,164.0
7239,L54418,L,299.8,310.0,1697,36.0,175,0,0,0,0,0,0,299.8,0.0,310.0,0.0,1596.3333333333333,122.45951712028453,35.6,1.7349351572897265,172.0,2.999999999996874,299.8,299.8,299.8,310.0,310.0,310.0,1632.0,1460.0,1361.0,33.7,37.1,53.8,172.0,169.0,167.0
7240,L54419,L,299.8,310.1,1553,42.0,177,0,0,0,0,0,0,299.8,0.0,310.03333333333336,0.0577350269189675,1627.3333333333333,72.11333672305884,37.23333333333333,4.285246006162686,174.66666666666666,2.5166114784200935,299.8,299.8,299.8,310.0,310.0,310.0,1697.0,1632.0,1460.0,36.0,33.7,37.1,175.0,172.0,169.0
7241,M22100,M,299.9,310.1,1362,56.3,179,0,0,0,0,0,0,299.8333333333333,0.05773502691895109,310.06666666666666,0.05773502691893878,1537.3333333333333,168.04860408028762,44.76666666666667,10.428966072115358,177.0,1.9999999999958704,299.8,299.8,299.8,310.1,310.0,310.0,1553.0,1697.0,1632.0,42.0,36.0,33.7,177.0,175.0,172.0
