UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,Temp_Diff,Power_Index,Wear_Ratio,Machine_Load,Health_Score,Temp_Speed_Ratio,Torque_Wear_Ratio
7756,M22615,M,0.1975193300526981,1.2094684516603051,-1.130057818862051,0.7682481766069852,1.2576243179754452,0,0,0,0,0,0,2026-02-23 20:30:00,1.011949121607607,-0.8681648588012374,0.3835602006027969,0.9291719326517032,0.4605604914866765,-9.299467438733215,0.340290530399638
7757,L54936,L,0.2475153636803477,1.2094684516603051,-1.0897328152896506,1.8071697061594896,1.3047563615228517,1,0,0,0,1,0,2026-02-23 20:40:00,0.9619530879799574,-1.9693321315993515,0.3979349036198039,2.1857147463961266,0.6958354135466687,-13.478552386395481,0.7841044443263472
7758,M22617,M,0.1475232964250769,1.142067566054738,1.296163229410697,-1.17846886420499,1.336177723887789,0,0,0,0,0,0,2026-02-23 20:50:00,0.994544269629661,-1.527488008787896,0.4075180389644751,-1.3458910674138844,0.5486925903146622,0.4973808270363453,-0.5044431560813881
7759,L54938,L,0.1975193300526981,1.2094684516603051,1.0676548758337625,-0.9263034444106928,1.3833097674351955,0,0,0,0,0,0,2026-02-23 21:00:00,1.011949121607607,-0.9889723889266848,0.4218927419814822,-1.1203347926790082,0.5863297961142537,0.5849469685663079,-0.3886626308788792
7760,L54939,L,0.1975193300526981,1.2094684516603051,-1.7349328724480546,1.9382957244525247,1.414731129800133,1,0,0,0,1,0,2026-02-23 21:10:00,1.011949121607607,-3.3628129688782016,0.4314758773261534,2.3443075287133848,0.6050163527035213,-1.64568560885238,0.8026962921594327
7761,M22620,M,0.1975193300526981,1.142067566054738,-0.1286535634807781,-0.7043978749917112,1.4461524921650706,0,0,0,0,0,0,2026-02-23 21:20:00,0.94454823600204,0.0906232967259713,0.4410590126708247,-0.8044699666259132,0.39053758996000343,1.3106928750600841,-0.28796155482860114
7762,H37175,H,0.1975193300526981,1.0746666804492095,1.2423965579808305,-0.9263034444106928,1.493284535712477,0,0,0,0,0,0,2026-02-23 21:30:00,0.8771473503965115,-1.1508362109816324,0.4554337156878317,-0.995467447693508,0.6163127319569044,0.4792491660872396,-0.37151934772899625
7763,M22622,M,0.1475232964250769,1.0072657948436423,-0.8746661295701826,0.3849567385196528,-1.6959837443286894,0,0,0,0,0,0,2026-02-23 21:40:00,0.8597424984185654,-0.3367086205329455,-0.5172545217963063,0.3877537552054142,-0.2061808088221,8.036660731766649,-0.5531116806340967
7764,L54943,L,0.1975193300526981,1.0746666804492095,-2.2188329153168573,2.7452250677942747,-1.6488517007812828,1,0,0,1,0,0,2026-02-23 21:50:00,0.8771473503965115,-6.091195740374888,-0.5028798187792993,2.9502019106924293,0.029945292439608417,-0.8817178031082552,-4.230897544829962
7765,M22624,M,0.1975193300526981,1.142067566054738,0.1670631293834903,-0.1294607178607131,-1.617430338416345,0,0,0,0,0,0,2026-02-23 22:00:00,0.94454823600204,-0.0216281126580438,-0.4932966834346279,-0.1478528869468837,-0.04804820615722636,0.9785825096351416,0.20967663848972587
7766,H37179,H,0.1475232964250769,1.0746666804492095,-0.6932036134943815,1.635697220699368,-1.5702982948689388,0,0,0,0,0,0,2026-02-23 22:10:00,0.9271433840241328,-1.1338712239715187,-0.478921980417621,1.757829302388988,0.11887705784206685,3.502866160483702,-2.868143277677641
7767,L54946,L,0.1475232964250769,0.9398649092380756,-1.4257745117263194,1.2826656329873518,-1.491744888956595,0,0,0,0,0,0,2026-02-23 22:20:00,0.7923416128129988,-1.828791966580672,-0.4549641420559427,1.2055324187304564,-0.109493112406482,-2.207424078598215,-2.608396471001388
7768,H37181,H,0.0975272627974273,0.9398649092380756,-1.419053677797586,1.4743113520310176,-1.4603235265916572,0,0,0,0,0,0,2026-02-23 22:30:00,0.8423376464406483,-2.092126946318347,-0.4453810067112714,1.385653505065297,-0.07353473606454455,-2.2428270148533462,-3.2027721088842944
7769,M22628,M,0.0975272627974273,0.9398649092380756,2.455507082117204,-1.9248785067961105,-1.3817701206793134,0,0,0,0,0,0,2026-02-23 22:40:00,0.8423376464406483,-4.726552805653038,-0.4214231683495932,-1.809125763084249,0.037250125335456595,0.2719904450788208,5.041983126838276
7770,L54949,L,0.1475232964250769,1.0072657948436423,0.1469006275972902,-0.1092874842771697,-1.3346380771319069,0,0,0,0,0,0,2026-02-23 22:50:00,0.8597424984185654,-0.0160544000288452,-0.4070484653325862,-0.1100815447169054,-0.028447168508613396,0.8782502778412659,0.32658412698830747
7771,L54950,L,0.1475232964250769,1.0072657948436423,0.1200172918823567,-0.785090809325886,-1.303216714766969,0,0,0,0,0,0,2026-02-23 23:00:00,0.8597424984185654,-0.0942244728170205,-0.3974653299879148,-0.7907951180800771,-0.1627002281883558,0.8993305747545927,2.5892068975460383
7772,L54951,L,0.1475232964250769,1.0746666804492095,1.20207155440843,-1.0574294627037275,-1.2717953524020318,0,0,0,0,0,0,2026-02-23 23:10:00,0.9271433840241328,-1.2711058779095403,-0.3878821946432436,-1.136384210493006,0.01900734323539144,0.4880253224731885,3.890535483254359
7773,H37186,H,0.1475232964250769,1.0072657948436423,-0.4445327581312467,0.1025314683500401,-1.240373990037094,0,0,0,0,0,0,2026-02-23 23:20:00,0.8597424984185654,-0.0455785964208899,-0.3782990592985722,0.1032764409640888,-0.08551723770991626,1.8133666918951103,-0.4265497624523254
7774,L54953,L,0.1475232964250769,0.9398649092380756,1.5381132508450983,-1.5315004519170063,-1.1618205841247502,0,0,0,0,0,0,2026-02-23 23:30:00,0.7923416128129988,-2.355621138768804,-0.354341220936894,-1.439403533239049,-0.013563915906701186,0.3703006195350563,9.464188132804829
7775,L54954,L,0.1475232964250769,1.0072657948436423,0.6980090097534268,-0.8153506597012022,-1.1303992217598124,0,0,0,0,0,0,2026-02-23 23:40:00,0.8597424984185654,-0.5691221065798395,-0.3447580855922227,-0.8212748303202196,-0.018590356087773686,0.5932040342883166,6.252726425032116
7776,L54955,L,0.1475232964250769,1.0072657948436423,0.8929131936866948,-0.6438781742410797,-1.098977859394875,0,0,0,0,0,0,2026-02-23 23:50:00,0.8597424984185654,-0.5749273169067606,-0.3351749502475514,-0.6485564609594144,0.06096925026389188,0.5321246627701195,6.505274797591953
7777,M22636,M,0.1475232964250769,1.0072657948436423,-0.5722286027771808,0.737988326231669,-1.0675564970299374,0,0,0,0,0,0,2026-02-24 00:00:00,0.8597424984185654,-0.4222980287854182,-0.3255918149028801,0.7433503980070713,0.05059846353865405,2.3546824340828327,-10.924017062409742
7778,L54957,L,0.1475232964250769,1.0072657948436423,1.1079798794061626,-1.4508075175828312,-1.0204244534825309,0,0,0,0,0,0,2026-02-24 00:10:00,0.8597424984185654,-1.6074655383729797,-0.3112171118858731,-1.461348787363202,-0.041692600078095984,0.4778346343264901,71.03286845955093
7779,L54958,L,0.1975193300526981,1.0746666804492095,-0.0883285599083778,-0.0992008674853977,-0.9890030911175932,0,0,0,0,0,0,2026-02-24 00:20:00,0.8771473503965115,0.0087622697666469,-0.3016339765412018,-0.1066078669582142,0.01913069839810777,1.1787872617148196,-9.020795620495
7780,L54959,L,0.2475153636803477,1.142067566054738,1.887596615139234,-1.3297681160815684,-0.9575817287526556,0,0,0,0,0,0,2026-02-24 00:30:00,0.8945522023743901,-2.5100657948356444,-0.2920508411965304,-1.518685035750471,0.19796594000801915,0.39550800138324366,-31.348946502972296
7781,L54960,L,0.1975193300526981,1.0746666804492095,1.914479950854168,-1.662626470210041,-0.926160366387718,0,0,0,0,0,0,2026-02-24 00:40:00,0.8771473503965115,-3.1830650429765583,-0.2824677058518591,-1.7867692695676114,0.11957582495166333,0.36873359864227206,-22.516721560946255
7782,L54961,L,0.1975193300526981,1.142067566054738,-0.1152118956233113,0.0016653004323212,-0.8947390040227805,0,0,0,0,0,0,2026-02-24 00:50:00,0.94454823600204,-0.00019186241959,-0.2728845705071879,0.0019018856114909,0.0662602593787331,1.2907808778230536,0.01582067903558126
7783,M22642,M,0.1975193300526981,1.0746666804492095,-0.0816077259796445,-0.3614529040714671,-0.8633176416578429,0,0,0,0,0,0,2026-02-24 01:00:00,0.8771473503965115,0.029497349550011,-0.2633014351625165,-0.3884413925572101,-0.006838452241409399,1.1701608461324995,-2.6444737159615106
7784,L54963,L,0.1475232964250769,1.0072657948436423,0.9197965294016284,-1.1280357802461307,-0.8161855981104366,0,0,0,0,0,0,2026-02-24 01:10:00,0.8597424984185654,-1.037563395711249,-0.2489267321455096,-1.1362318568016871,0.026072848462756128,0.5246732033407685,-6.136819360453921
7785,L54964,L,0.1475232964250769,1.0072657948436423,-0.8545036277839825,2.029075275578472,-0.7847642357454989,0,0,0,0,0,0,2026-02-24 01:20:00,0.8597424984185654,-1.733852184028588,-0.2393435968008382,2.043818120253132,0.30891930066354195,6.9229615797441415,9.427221738015778
7786,L54965,L,0.0975272627974273,1.0072657948436423,-0.98892030635865,0.2134842530595311,-0.7533428733805613,0,0,0,0,0,0,2026-02-24 01:30:00,0.909738532046215,-0.211118912938379,-0.2297604614561669,0.2150353858446098,-0.08479717380772211,90.91097889967604,0.8655101759492672
7787,L54966,L,0.1475232964250769,1.0072657948436423,-0.4310910902737799,0.6270355415221788,-0.7219215110156237,0,0,0,0,0,0,2026-02-24 01:40:00,0.8597424984185654,-0.270309435235206,-0.2201773261114956,0.6315914531265511,0.12576240630029892,1.7705220952302816,2.254886898344045
7788,L54967,L,0.1475232964250769,1.0072657948436423,-1.0225244760023169,0.7581615598152132,-0.6905001486506861,0,0,0,0,0,0,2026-02-24 01:50:00,0.8597424984185654,-0.7752387516751501,-0.2105941907668243,0.7636702061671663,0.0399852052861859,-44.71872263488102,2.449634649289449
7789,M22648,M,0.0975272627974273,1.0072657948436423,0.1132964579536233,0.092444851558268,-0.6590787862857486,0,0,0,0,0,0,2026-02-24 02:00:00,0.909738532046215,0.0104736742376002,-0.201011055422153,0.0931165368840413,0.1302911161734425,0.9047597229359029,0.27116192199102085
7790,L54969,L,0.0975272627974273,1.0072657948436423,-0.2361869063405121,-0.1496339514442571,-0.6119467427383422,0,0,0,0,0,0,2026-02-24 02:10:00,0.909738532046215,0.0353415800751254,-0.1866363524051461,-0.1507211610370946,0.02140509142359166,1.3187333435431876,-0.3856015859786004
7791,L54970,L,0.0475312291698062,0.9398649092380756,1.3364882329830974,-1.0776026962872711,-0.5805253803734045,0,0,0,0,0,0,2026-02-24 02:20:00,0.8923336800682694,-1.4402033234187963,-0.1770532170604747,-1.0128009603407415,0.13315125894606075,0.4022553574079458,-2.5689341997533073
7792,L54971,L,0.0475312291698062,0.9398649092380756,-0.7536911188529819,0.7783347933987572,-0.5491040180084669,0,0,0,0,0,0,2026-02-24 02:30:00,0.8923336800682694,-0.5866240212789139,-0.1674700817158034,0.7315295599545593,0.09258715898903806,3.815797891092219,1.7261958954723458
7793,H37206,H,0.0475312291698062,0.9398649092380756,-0.3033952456278458,0.0420117675994086,-0.5176826556435293,0,0,0,0,0,0,2026-02-24 02:40:00,0.8923336800682694,-0.0127461705500825,-0.1578869463711321,0.0394853861417492,0.04166600094718307,1.349208289692439,0.08710399509987055
7794,L54973,L,0.0475312291698062,1.0072657948436423,-0.646157775993248,0.082358234766496,-0.4391292497311853,0,0,0,0,0,0,2026-02-24 02:50:00,0.959734565673836,-0.0532164138114488,-0.1339291080094538,0.0829566328039938,0.010373646611102261,2.84665233967222,0.146839953281613
7795,M22654,M,0.0975272627974273,1.0746666804492095,-0.7738536206391821,1.59535075353228,-0.4077078873662477,0,0,0,0,0,0,2026-02-24 03:00:00,0.9771394176517822,-1.2345679568104022,-0.1243459726647825,1.7144702984506803,0.3171966377546974,4.752084395455088,2.6935201727374265
7796,H37209,H,0.0475312291698062,1.0746666804492095,0.9668423669027618,-1.0473428459119554,-0.3605758438188413,0,0,0,0,0,0,2026-02-24 03:10:00,1.0271354512794033,-1.0126154361001896,-0.1099712696477755,-1.125544459508429,0.1362243173581962,0.5463918708144951,-1.637946949278574
7797,L54976,L,0.0475312291698062,1.0072657948436423,-0.5117410974185804,1.2524057826120356,-0.2820224379064973,0,0,0,0,0,0,2026-02-24 03:20:00,0.959734565673836,-0.6409075096072592,-0.0860134312860973,1.261505506089486,0.3026878542600813,2.0629747650646797,1.7443522593661973
7798,L54977,L,-0.0024648044578433,0.9398649092380756,-0.3638827509864462,-0.0992008674853977,-0.2506010755415597,0,0,0,0,0,0,2026-02-24 03:30:00,0.9423297136959188,0.0360974845608284,-0.076430295941426,-0.0932354143155016,0.04474308215336577,1.4775026313082258,-0.13237391227520923
7799,L54978,L,-0.0024648044578433,1.0072657948436423,1.8943174490679675,-1.17846886420499,-0.2191797131766221,0,0,0,0,0,0,2026-02-24 03:40:00,1.0097305993014856,-2.2323941326468217,-0.0668471605967546,-1.1870313772019236,0.30029397241443084,0.34801496814663624,-1.5092702944481264
7800,L54979,L,-0.0024648044578433,0.9398649092380756,-1.0494078117172505,0.193311019475987,-0.1877583508116845,0,0,0,0,0,0,2026-02-24 03:50:00,0.9423297136959188,-0.2028620939291263,-0.0572640252520833,0.1816862437745184,-0.021291007654543122,-19.02259737016295,0.2379969306784076
7801,M22660,M,0.0475312291698062,0.9398649092380756,-0.0412827224072442,0.0621850011829527,-0.1563369884467469,0,0,0,0,0,0,2026-02-24 04:00:00,0.8923336800682694,-0.0025671661417299,-0.047680889907412,0.0584455004927854,0.1703922857473687,0.9803358416549907,0.07370834128245707
7802,L54981,L,-0.0024648044578433,0.9398649092380756,-0.98892030635865,0.969980512442423,-0.1092049448993405,0,0,0,0,0,0,2026-02-24 04:10:00,0.9423297136959188,-0.9592334255264812,-0.0333061868904051,0.9116506462894,0.16185107319293296,84.82769827953116,1.0888930140421755
7803,L54982,L,-0.0524608380854929,0.8724640236325469,-0.6797619456369148,1.8374295565348056,-0.0777835825344029,0,0,0,0,0,0,2026-02-24 04:20:00,0.92492486171804,-1.249014690320873,-0.0237230515457337,1.603091184035723,0.3799774427821084,2.7244233211689117,1.9924060358677687
7804,M22663,M,-0.1024568717131141,0.8724640236325469,-0.0883285599083778,0.1227047019335842,-0.0463622201694653,0,0,0,0,0,0,2026-02-24 04:30:00,0.9749208953456612,-0.0108383296157802,-0.0141399162010624,0.1070554379676072,0.15160421475503477,0.9569939182748394,0.1286701350646881
7805,M22664,M,-0.0524608380854929,0.9398649092380756,-0.3369994152715127,0.4959095232291438,0.000769823377941,0,0,0,0,0,0,2026-02-24 04:40:00,0.9923257473235684,-0.1671212193557961,0.0002347868159444,0.4660879590400565,0.20941680049763095,1.4175928813440946,0.49552805414863454
7806,L54985,L,-0.0524608380854929,0.9398649092380756,1.1819090526222298,-1.1280357802461307,0.0479018669253474,0,0,0,0,0,0,2026-02-24 04:50:00,0.9923257473235684,-1.3332357003546822,0.0146094898329514,-1.0602012462183317,0.1978358420908059,0.4307534762315327,-1.0764708183562115
7807,L54986,L,-0.0024648044578433,1.0072657948436423,-1.2174286599355848,0.869114344524704,0.079323229290285,0,0,0,0,0,0,2026-02-24 05:00:00,1.0097305993014856,-1.0580847117855046,0.0241926251776227,0.8754291510476873,0.14716198085304066,-4.632626605628043,0.8052400994799259
7808,M22667,M,-0.0024648044578433,1.0072657948436423,-0.5319035992047806,0.9094608116917916,0.1107445916552226,0,0,0,0,0,0,2026-02-24 05:10:00,1.0097305993014856,-0.4837454790745651,0.033775760522294,0.9160687673678766,0.2986205589056065,2.151834094713102,0.8187848210329978
7809,L54988,L,-0.0524608380854929,0.9398649092380756,0.6509631722522933,-0.3311930536961509,0.157876635202629,0,0,0,0,0,0,2026-02-24 05:20:00,0.9923257473235684,-0.2155944808619704,0.048150463539301,-0.3112767293524139,0.2730101649822708,0.5692827829441428,-0.28603483620531983
7810,M22669,M,-0.0024648044578433,0.9398649092380756,0.0460881186662896,-0.462319071989186,0.1892979975675666,0,0,0,0,0,0,2026-02-24 05:30:00,0.9423297136959188,-0.0213074162515264,0.0577335988839723,-0.4345174726341476,0.14209342980498052,0.8984567289000058,-0.3887327422855773
7811,L54990,L,0.0475312291698062,1.0072657948436423,2.455507082117204,-2.3182565616752138,0.236430041114973,0,0,0,0,0,0,2026-02-24 05:40:00,0.959734565673836,-5.692495405358166,0.0721083019009792,-2.3351005382472736,0.28569551711408236,0.29149579812942716,-1.8749597507228828
7812,M22671,M,-0.0024648044578433,0.9398649092380756,-0.4310910902737799,-0.0992008674853977,0.2678514034799106,0,0,0,0,0,0,2026-02-24 05:50:00,0.9423297136959188,0.0427646101203848,0.0816914372456506,-0.0932354143155016,0.13499191010019307,1.6520481454410219,-0.07824329192925768
7813,L54992,L,-0.0024648044578433,1.0072657948436423,0.9130756954728948,-0.8052640429094302,0.314983447027317,0,0,0,0,0,0,2026-02-24 06:00:00,1.0097305993014856,-0.735267026018843,0.0960661402626575,-0.8111149262401721,0.28551921799531615,0.526516434884013,-0.6123758019386704
7814,L54993,L,-0.0024648044578433,1.0072657948436423,-0.5050202634898471,0.1731377858924436,0.3464048093922546,0,0,0,0,0,0,2026-02-24 06:10:00,1.0097305993014856,-0.0874380902514505,0.1056492756073288,0.1743957695244205,0.20386466443613002,2.034963697595692,0.12859266743899644
7815,L54994,L,-0.0024648044578433,0.9398649092380756,2.455507082117204,-1.55167368550055,0.3778261717571922,0,0,0,0,0,0,2026-02-24 06:20:00,0.9423297136959188,-3.810145723881504,0.1152324109520001,-1.4583636475900847,0.4438119346308157,0.2719904450788208,-1.1261752152099445
7816,M22675,M,-0.0524608380854929,0.8724640236325469,1.1617465508360296,-1.1683822474132184,0.4092475341221299,0,0,0,0,0,0,2026-02-24 06:30:00,0.92492486171804,-1.357364045990355,0.1248155462966715,-1.0193714767189743,0.24452300461839904,0.40359218951691256,-0.8290823429689697
7817,L54996,L,-0.1024568717131141,0.8050631380269799,0.0192047829513561,-0.4118859880303265,0.4563795776695362,0,0,0,0,0,0,2026-02-24 06:40:00,0.907520009740094,-0.0079101810008272,0.1391902493136784,-0.3315942260330377,0.15326092778088632,0.7898934065985475,-0.2828149984699844
7818,H37231,H,-0.1024568717131141,0.8724640236325469,1.7128549329921663,-1.4709807511663753,0.4878009400344739,0,0,0,0,0,0,2026-02-24 06:50:00,0.9749208953456612,-2.5195766359718483,0.1487733846583498,-1.283377784848642,0.2999364547559395,0.32160364088110505,-0.988694597230387
7819,L54998,L,-0.1024568717131141,0.8050631380269799,2.455507082117204,-2.358603028842301,0.5663543459468179,0,0,0,0,0,0,2026-02-24 07:00:00,0.907520009740094,-5.791566441225358,0.172731223020028,-1.8988243557597224,0.2731729331071174,0.23297973897761895,-1.5057914800348644
7820,L54999,L,-0.1024568717131141,0.8050631380269799,-1.0830119813609171,0.6270355415221788,0.5977757083117554,0,0,0,0,0,0,2026-02-24 07:10:00,0.907520009740094,-0.6790870042076504,0.1823143583646993,0.5048032007122919,0.16888110695737657,-9.698155914707652,0.392442780460543
7821,M22680,M,-0.1024568717131141,0.8050631380269799,1.1819090526222298,-1.0876893130790433,0.6291970706766931,0,0,0,0,0,0,2026-02-24 07:20:00,0.907520009740094,-1.285549845568576,0.1918974937093706,-0.8756585715858248,0.28520461530674907,0.36897190424112813,-0.6676229246025268
7822,L55001,L,-0.0524608380854929,0.8724640236325469,1.8271091097806336,-1.571846919084094,0.6763291142240995,0,0,0,0,0,0,2026-02-24 07:30:00,0.92492486171804,-2.8719358250391704,0.2062721967263776,-1.371379887558531,0.3503188980935386,0.3086064208184186,-0.9376720273761004
7823,H37236,H,-0.0524608380854929,0.8724640236325469,-0.7872952884966488,0.1832244026842149,0.7077504765890371,0,0,0,0,0,0,2026-02-24 07:40:00,0.92492486171804,-0.1442517089708951,0.2158553320710489,0.1598566995935401,0.18473655526473146,4.1017616274983215,0.10728991453726706
7824,L55003,L,-0.0024648044578433,0.8724640236325469,-0.3101160795565792,1.3330987169462112,0.7863038825013811,0,0,0,0,0,0,2026-02-24 07:50:00,0.8749288280903902,-0.4134153477612649,0.2398131704327272,1.1630806704862773,0.5358571478131433,1.2646533681663044,0.7462888761566472
7825,L55004,L,-0.0524608380854929,0.8724640236325469,0.0326464508088228,-0.1899804186113446,0.8177252448663187,0,0,0,0,0,0,2026-02-24 08:00:00,0.92492486171804,-0.0062021863908348,0.2493963057773985,-0.1657510804330493,0.2960788925221702,0.8448816368362931,-0.10451547567372668
7826,M22685,M,-0.0524608380854929,0.8050631380269799,0.3283631436730913,-0.4522324551974139,0.8491466072312562,0,0,0,0,0,0,2026-02-24 08:10:00,0.8575239761124729,-0.1484964706596232,0.2589794411220698,-0.3640756794988756,0.2955759191296841,0.6060565153899702,-0.244562790980941
7827,L55006,L,-0.1024568717131141,0.7376622524214513,-1.54674952244352,2.44262656404112,0.8962786507786626,0,0,0,0,0,0,2026-02-24 08:20:00,0.8401191241345655,-3.778131471438458,0.2733541441390768,1.8018334130550429,0.48547221461692003,-1.3491776803474995,1.2881158383753952
7828,M22687,M,-0.1024568717131141,0.7376622524214513,-0.5251827652760472,0.4353898224785122,0.9277000131436004,0,0,0,0,0,0,2026-02-24 08:30:00,0.8401191241345655,-0.2286592309423123,0.2829372794837482,0.3211706371308752,0.29462249021088055,1.5535709289287072,0.22585973933179543
7829,M22688,M,-0.1024568717131141,0.7376622524214513,0.2141089668846239,-0.4320592216138699,0.9748320566910068,0,0,0,0,0,0,2026-02-24 08:40:00,0.8401191241345655,-0.0925077535727204,0.2973119825007551,-0.3187137785951462,0.2784174365340196,0.6075749974191164,-0.21878276694465887
7830,L55009,L,-0.1024568717131141,0.8050631380269799,0.8996340276154281,-1.17846886420499,1.021964100238413,0,0,0,0,0,0,2026-02-24 08:50:00,0.907520009740094,-1.0601906907241143,0.3116866855177621,-0.9487418418839602,0.28914710599254334,0.4237990719915453,-0.582833722945939
7831,H37244,H,-0.0524608380854929,0.8050631380269799,-0.2361869063405121,-0.4219726048220985,1.0533854626033508,0,0,0,0,0,0,2026-02-24 09:00:00,0.8575239761124729,0.0996644040933789,0.3212698208624334,-0.3397145893994973,0.22956565027644543,1.0540054166522073,-0.20550092153039182
7832,M22691,M,-0.0024648044578433,0.9398649092380756,0.0192047829513561,0.2639173370183905,1.1319388685156946,0,0,0,0,0,0,2026-02-24 09:10:00,0.9423297136959188,0.005068475174538,0.3452276592241116,0.2480466440031442,0.4704922186531347,0.9221551203051338,0.12379216914513869
7833,L55012,L,-0.0024648044578433,0.9398649092380756,-0.3101160795565792,-0.3009332033208355,1.179070912063101,0,0,0,0,0,0,2026-02-24 09:20:00,0.9423297136959188,0.0933242252222604,0.3596023622411186,-0.2828365578258604,0.30108434679318374,1.3623522470765521,-0.13810161094570253
7834,L55013,L,-0.0024648044578433,0.9398649092380756,0.4963839918914257,-0.1294607178607131,1.2104922744280386,0,0,0,0,0,0,2026-02-24 09:30:00,0.9423297136959188,-0.0642622279248303,0.3691854975857899,-0.1216755858420552,0.5029631306477966,0.6280907269330572,-0.05856646474560099
7835,L55014,L,-0.0024648044578433,0.9398649092380756,-0.3168369134853126,0.5665158407715473,1.2419136367929762,0,0,0,0,0,0,2026-02-24 09:40:00,0.9423297136959188,-0.1794931304305938,0.3787686329304612,0.5324483592686824,0.4857985337718887,1.3757548201748009,0.25269298133265283
7836,L55015,L,0.0475312291698062,1.0072657948436423,0.1267381258110901,-0.5329253895315887,1.273334999157914,0,0,0,0,0,0,2026-02-24 09:50:00,0.959734565673836,-0.0675419650663786,0.3883517682751325,-0.5367975160788935,0.38438895189017275,0.8939661947788935,-0.23442448637310134
7837,L55016,L,0.0475312291698062,0.9398649092380756,0.4963839918914257,-0.5026655391562734,1.3047563615228517,0,0,0,0,0,0,2026-02-24 10:00:00,0.8923336800682694,-0.2495151269126467,0.3979349036198039,-0.4724377013362192,0.45717419053317715,0.6280907269330572,-0.2180992089003892
7838,L55017,L,0.0975272627974273,1.0072657948436423,1.0407715401188289,-0.9061302108271492,1.336177723887789,0,0,0,0,0,0,2026-02-24 10:10:00,0.909738532046215,-0.9430745350707712,0.4075180389644751,-0.9127139670406456,0.5151224221641078,0.49357107105922876,-0.38786869747186764
7839,L55018,L,0.0975272627974273,1.0746666804492095,-1.0628494795747172,0.9296340452753356,1.3675990862527267,0,0,0,0,0,0,2026-02-24 10:20:00,0.9771394176517822,-0.9880610612158296,0.4171011743091465,0.9990467334686152,0.4813155190399964,-17.09905456212435,0.3926484220547223
7840,L55019,L,0.1475232964250769,1.0746666804492095,-1.0494078117172505,0.7480749430234411,1.3990204486176645,0,0,0,0,0,0,2026-02-24 10:30:00,0.9271433840241328,-0.7850356889587362,0.4266843096538179,0.803931215746233,0.46397551135962833,-21.750946724766496,0.31182516324714454
7841,L55020,L,0.0975272627974273,1.0746666804492095,0.5098256597488924,-0.9061302108271492,1.4304418109826018,0,0,0,0,0,0,2026-02-24 10:40:00,0.9771394176517822,-0.4619684325533543,0.4362674449984891,-0.9737879457243548,0.44126624063019637,0.7117819686730873,-0.37282530556072446
7842,L55021,L,0.0475312291698062,1.0072657948436423,-0.3974869206301131,0.7279017094398977,1.4618631733475391,0,0,0,0,0,0,2026-02-24 10:50:00,0.959734565673836,-0.2893314090066602,0.4458505803431603,0.7331904939270246,0.5694149972341545,1.6717741561677781,0.29567106625593953
7843,L55022,L,0.0475312291698062,1.0072657948436423,0.8660298579717612,-0.896043594035377,1.493284535712477,0,0,0,0,0,0,2026-02-24 11:00:00,0.959734565673836,-0.776000506478964,0.4554337156878317,-0.902554062960598,0.503613564732462,0.5397908241074272,-0.3593828065753935
7844,M22703,M,0.0475312291698062,1.142067566054738,-0.8746661295701826,0.859027727732932,1.5247058980774146,0,0,0,0,0,0,2026-02-24 11:10:00,1.0945363368849317,-0.7513624578096323,0.465016851032503,0.9810677061854818,0.5397332582929416,9.112202169598332,0.3402486318850402
7845,L55024,L,0.0475312291698062,1.142067566054738,-0.1824202349106451,0.2639173370183905,1.5718379416248212,0,0,0,0,0,0,2026-02-24 11:20:00,1.0945363368849317,-0.0481438626158866,0.47939155404951,0.3014114307282412,0.568586767791422,1.3968882484878025,0.10261818318601143
7846,L55025,L,0.0975272627974273,1.2094684516603051,1.8002257740657002,-1.6928863205853568,1.603259303989759,0,0,0,0,0,0,2026-02-24 11:30:00,1.1119411888628778,-3.047577586881009,0.4889746893941813,-2.047492596995282,0.6035188943855669,0.4319181913336421,-0.6502949275897475
7847,M22706,M,0.0975272627974273,1.0746666804492095,0.5232673276063592,-0.5026655391562734,1.6346806663546962,0,0,0,0,0,0,2026-02-24 11:40:00,0.9771394176517822,-0.2630284533541129,0.4985578247388526,-0.5401979063412845,0.5654952796102838,0.7055010377843038,-0.19078803195218105
7848,L55027,L,0.0975272627974273,1.0746666804492095,-1.3988911760113858,1.1011065307354573,1.6818127099021027,0,0,0,0,0,0,2026-02-24 11:50:00,0.9771394176517822,-1.540328209694341,0.5129325277558596,1.1833225002064194,0.5112444015745622,-2.6941350049280977,0.41058293394979556
7849,H37262,H,0.0975272627974273,1.0746666804492095,0.1132964579536233,-0.230326885778432,1.7132340722670405,0,0,0,0,0,0,2026-02-24 12:00:00,0.9771394176517822,-0.0260952203301851,0.522515663100531,-0.2475246297577117,0.5536795175377737,0.9653014457843331,-0.08489016415232563
7850,M22709,M,0.1475232964250769,1.142067566054738,-1.0494078117172505,0.7985080269823005,1.7917874781793843,1,1,0,0,0,0,2026-02-24 12:10:00,0.994544269629661,-0.8379605612341552,0.5464735014622092,0.9119501188508468,0.5660957111848498,-23.115121402067487,0.286020348333618
